EVENT_ID_NO,PALABRA_LIMPIA,PALABRA_ORIGINAL,POSICION,SENTIMIENTO_PALABRA,INTENSIFICADOR,Negadores,ADM,ROMPEDOR_F,row_result
T748930550501605376no,FRENTE,frente,11.0,0.0,0.0,0.0,0.0,0.0,0.0
T748930550501605376no,A,a,12.0,0.0,0.0,0.0,0.0,0.0,0.0
T748930550501605376no,GALERÍAS,Galerías,13.0,0.0,0.0,0.0,0.0,0.0,0.0
T748930550501605376no,CUERNAVACA;,Cuernavaca;,14.0,0.0,0.0,0.0,0.0,0.0,0.0
T748930550501605376no,REPORTAN,reportan,15.0,0.0,0.0,0.0,0.0,0.0,0.0
T748930550501605376no,MUERTE,muerte,16.0,-1.0,0.0,0.0,0.0,0.0,-1.0
T748930550501605376no,DE,de,17.0,0.0,0.0,0.0,0.0,0.0,0.0
T748930550501605376no,ELL…,ell…,18.0,0.0,0.0,0.0,0.0,0.0,0.0
T748924722180550656no,#CUERNAVACA,#Cuernavaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748924722180550656no,NOS,nos,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748924722180550656no,INFORMAN,informan,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T748924722180550656no,QUE,que,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748924722180550656no,UNO,uno,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T748924722180550656no,DE,de,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T748924722180550656no,LOS,los,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T748924722180550656no,DOS,dos,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T748924722180550656no,HERIDOS,heridos,8.0,-1.0,0.0,0.0,0.0,0.0,-1.0
T748924722180550656no,EN,en,9.0,0.0,0.0,0.0,0.0,0.0,0.0
T748924722180550656no,GALERÍAS,Galerías,10.0,0.0,0.0,0.0,0.0,0.0,0.0
T748924722180550656no,ES,es,11.0,0.0,0.0,0.0,0.0,0.0,0.0
T748924722180550656no,MUJER,mujer,12.0,0.0,0.0,0.0,0.0,0.0,0.0
T748924722180550656no,Y,y,13.0,0.0,0.0,0.0,0.0,1.0,0.0
T748924722180550656no,ACABA,acaba,14.0,0.0,0.0,0.0,0.0,0.0,0.0
T748924722180550656no,DE,de,15.0,0.0,0.0,0.0,0.0,0.0,0.0
T748924722180550656no,FALLECER,fallecer.,16.0,0.0,0.0,0.0,0.0,1.0,0.0
T748924722180550656no,ESTAMOS,Estamos,17.0,0.0,0.0,0.0,0.0,0.0,0.0
T748924722180550656no,LLEGANDO,llegando,18.0,0.0,0.0,0.0,0.0,0.0,0.0
T748924722180550656no,AL,al,19.0,0.0,0.0,0.0,0.0,0.0,0.0
T748924722180550656no,HOSPITAL,hospital,20.0,0.0,0.0,0.0,0.0,0.0,0.0
T748924722180550656no,PARA,para,21.0,0.0,0.0,0.0,0.0,1.0,0.0
T748924722180550656no,CONFIRMAR,confirmar.,22.0,0.0,0.0,0.0,0.0,1.0,0.0
F10154184643476217_10154184723161217no,GUSTO,¡Gusto,0.0,0.0,0.0,0.0,2.0,1.0,0.0
F10154184643476217_10154184723161217no,EN,en,1.0,0.0,0.0,0.0,2.0,0.0,0.0
F10154184643476217_10154184723161217no,SALUDARTE,saludarte,2.0,0.0,0.0,0.0,2.0,0.0,0.0
F10154184643476217_10154184723161217no,REBECA,Rebeca,3.0,0.0,0.0,0.0,2.0,0.0,0.0
F10154184643476217_10154184723161217no,LILLO,Lillo!,4.0,0.0,0.0,0.0,2.0,0.0,0.0
F10154184643476217_10154184723161217no,TE,Te,5.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,COMENTAMOS,comentamos,6.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,QUE,que,7.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,NUESTRO,nuestro,8.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,ESTACIONAMIENTO,estacionamiento,9.0,-1.0,0.0,0.0,0.0,0.0,-1.0
F10154184643476217_10154184723161217no,TIENE,tiene,10.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,UN,un,11.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,COSTO,costo,12.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,DE,de,13.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,$2500,$25.00,14.0,0.0,0.0,0.0,0.0,1.0,0.0
F10154184643476217_10154184723161217no,LA,la,15.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,PRIMERAS,primeras,16.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,DOS,dos,17.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,HORAS,"horas,",18.0,0.0,0.0,0.0,0.0,1.0,0.0
F10154184643476217_10154184723161217no,HASTA,hasta,19.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,CUATRO,cuatro,20.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,HORAS,horas,21.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,$3300,"$33.00,",22.0,0.0,0.0,0.0,0.0,1.0,0.0
F10154184643476217_10154184723161217no,A,a,23.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,PARTIR,partir,24.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,DE,de,25.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,LA,la,26.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,QUINTA,quinta,27.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,HORA,hora,28.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,SON,son,29.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,$2500,$25.00,30.0,0.0,0.0,0.0,0.0,1.0,0.0
F10154184643476217_10154184723161217no,POR,por,31.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,HORA,hora,32.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184723161217no,ADICIONAL,adicional.,33.0,0.0,0.0,0.0,0.0,1.0,0.0
F10154184643476217_10154184723161217no,NOS,¡Nos,34.0,0.0,0.0,0.0,2.0,1.0,0.0
F10154184643476217_10154184723161217no,VEMOS,vemos,35.0,0.0,0.0,0.0,2.0,0.0,0.0
F10154184643476217_10154184723161217no,PRONTO,pronto!.,36.0,0.0,0.0,0.0,2.0,1.0,0.0
T748922554325225472no,ESTE,Este,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922554325225472no,#13JULIO,#13Julio,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922554325225472no,ESTAREMOS,estaremos,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922554325225472no,A,a,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922554325225472no,LAS,las,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922554325225472no,5PM,5pm,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922554325225472no,EN,en,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922554325225472no,#GALERÍASINSURGENTES,#GaleríasInsurgentes,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922554325225472no,NO,¡No,8.0,0.0,0.0,-1.0,2.0,1.0,0.0
T748922554325225472no,TE,te,9.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748922554325225472no,LO,lo,10.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748922554325225472no,PUEDES,puedes,11.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748922554325225472no,PERDER,perder!,12.0,-0.5,0.0,-1.0,2.0,0.0,1.0
T748922400578768896no,@JAZZTEYAOTLANI,@Jazzteyaotlani,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922400578768896no,VEN,Ven,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922400578768896no,A,a,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922400578768896no,GALERÍAS,Galerías,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922400578768896no,ATIZAPAN,"Atizapan,",4.0,0.0,0.0,0.0,0.0,1.0,0.0
T748922400578768896no,NO,no,5.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748922400578768896no,ES,es,6.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748922400578768896no,EN,en,7.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748922400578768896no,EL,el,8.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748922400578768896no,D,D.,9.0,0.0,0.0,-1.0,0.0,1.0,0.0
T748922400578768896no,F,F.,10.0,0.0,0.0,0.0,0.0,1.0,0.0
T748922400578768896no,PERO,pero,11.0,0.0,0.0,0.0,2.0,1.0,0.0
T748922400578768896no,SEGURO,seguro,12.0,-0.5,0.0,0.0,2.0,0.0,-1.0
T748922400578768896no,TE,te,13.0,0.0,0.0,0.0,2.0,0.0,0.0
T748922400578768896no,INSPIRARÁ,inspirará!,14.0,0.0,0.0,0.0,2.0,0.0,0.0
T748922400578768896no,,,15.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922193145241600no,GRACIAS,Gracias,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922193145241600no,@LIVERPOOLMEXICO,@liverpoolmexico,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922193145241600no,POR,por,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922193145241600no,TARDAR,tardar,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922193145241600no,30,30,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922193145241600no,DÍAS,días,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922193145241600no,EN,en,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922193145241600no,ENTREGARME,entregarme,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922193145241600no,EL,el,8.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922193145241600no,CELULAR,celular,9.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922193145241600no,Y,y,10.0,0.0,0.0,0.0,0.0,1.0,0.0
T748922193145241600no,CUANDO,cuando,11.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922193145241600no,POR,por,12.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922193145241600no,FIN,fin,13.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922193145241600no,LO,lo,14.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922193145241600no,RECIBO,recibo,15.0,0.0,0.0,0.0,0.0,0.0,0.0
T748922193145241600no,ESTA,¡esta,16.0,0.0,0.0,0.0,2.0,1.0,0.0
T748922193145241600no,DEFECTUOSO,defectuoso!,17.0,-0.5,0.0,0.0,2.0,0.0,-1.0
T748922193145241600no,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136204959758541no,@LORELEYY_AVDO,@Loreleyy_Avdo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136204959758541no,@MARIOMYSUNSHINE,@mariomysunshine,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136204959758541no,@LIVERPOOLMEXICO,@liverpoolmexico,2.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136204959758541no,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136204959758541no,TODOS,todos,4.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136204959758541no,PINCHI,pinchi,5.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136204959758541no,INDIO,indio,6.0,0.0,0.0,0.0,0.0,0.0,0.0
F1136202239758813_1136204959758541no,PENDEJO,pendejo,7.0,-1.0,0.0,0.0,0.0,0.0,-1.0
F1136202239758813_1136204959758541no,JAJAJAJAJAJAJA,JAJAJAJAJAJAJA,8.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184714891217no,REGÁLAME,Regálame,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184714891217no,UNA,una,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184714891217no,PARA,para,2.0,0.0,0.0,0.0,0.0,1.0,0.0
F10154184643476217_10154184714891217no,MI,mi,3.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184714891217no,CUMPLE,cumple,4.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184714891217no,SILVIA,Silvia,5.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184714891217no,NAVA,Nava,6.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184714891217no,LORIA,Loria,7.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184714891217no,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184714891217no,ME,me,9.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184714891217no,URGE,urge,10.0,-1.0,0.0,0.0,0.0,0.0,-1.0
F10154184643476217_10154184714891217no,JAJA,jaja.,11.0,0.0,0.0,0.0,0.0,1.0,0.0
F10154184643476217_10154184713356217no,@LIVERPOOLMEXICO,@liverpoolmexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184713356217no,QUÉ,Qué,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184713356217no,PASÓ,pasó,2.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184713356217no,LIVERPOOLCUANTO,Liverpool??Cuanto,3.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184713356217no,MÁS,más,4.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184713356217no,DEBO,debo,5.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184713356217no,ESPERAR,esperar,6.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184713356217no,,???,7.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184713356217no,,,8.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184713356217no,ES,Es,9.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184713356217no,LA,la,10.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184713356217no,HORA,hora,11.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184713356217no,QUE,que,12.0,0.0,1.5,0.0,0.0,0.0,0.0
F10154184643476217_10154184713356217no,NO,no,13.0,0.0,1.5,-1.0,0.0,0.0,0.0
F10154184643476217_10154184713356217no,ME,me,14.0,0.0,1.5,-1.0,0.0,0.0,0.0
F10154184643476217_10154184713356217no,DAN,dan,15.0,0.0,1.5,-1.0,0.0,0.0,0.0
F10154184643476217_10154184713356217no,RESPUESTA,respuesta,16.0,0.0,1.5,-1.0,0.0,0.0,0.0
F10154184643476217_10154184713356217no,Y,y,17.0,0.0,0.0,-1.0,2.0,1.0,0.0
F10154184643476217_10154184713356217no,SOLUCIÓN,solución,18.0,-0.5,0.0,0.0,2.0,0.0,-1.0
F10154184643476217_10154184713356217no,A,a,19.0,0.0,0.0,0.0,2.0,0.0,0.0
F10154184643476217_10154184713356217no,MI,mi,20.0,0.0,0.0,0.0,2.0,0.0,0.0
F10154184643476217_10154184713356217no,ENTREGA,entrega!!!,21.0,0.0,0.0,0.0,2.0,0.0,0.0
T748920777450229760no,QUÉ,Qué,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920777450229760no,PASÓ,pasó,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920777450229760no,LIVERPOOL,Liverpool??,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920777450229760no,ME,Me,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920777450229760no,PEDISTE,pediste,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920777450229760no,LOS,los,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920777450229760no,DATOS,datos,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920777450229760no,POR,por,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920777450229760no,INBOX,inbox,8.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920777450229760no,Y,y,9.0,0.0,0.0,0.0,0.0,1.0,0.0
T748920777450229760no,ES,es,10.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920777450229760no,LA,la,11.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920777450229760no,HORA,hora,12.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920777450229760no,QUE,que,13.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920777450229760no,NO,no,14.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748920777450229760no,ME,me,15.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748920777450229760no,DAN,dan,16.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748920777450229760no,RESPUESTA,respuesta,17.0,0.0,0.0,-1.0,0.0,0.0,0.0
T748920777450229760no,Y,y,18.0,0.0,0.0,-1.0,2.0,1.0,0.0
T748920777450229760no,SOLUCIÓN,solución,19.0,-0.5,0.0,0.0,2.0,0.0,-1.0
T748920777450229760no,A,a,20.0,0.0,0.0,0.0,2.0,0.0,0.0
T748920777450229760no,MI,mi,21.0,0.0,0.0,0.0,2.0,0.0,0.0
T748920777450229760no,ENTREGA,entrega!!!,22.0,0.0,0.0,0.0,2.0,0.0,0.0
T748920777450229760no,CUANTO,Cuanto,23.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920777450229760no,MÁS,más,24.0,0.0,1.5,0.0,0.0,0.0,0.0
T748920777450229760no,DEBO,debo,25.0,0.0,1.5,0.0,0.0,0.0,0.0
T748920777450229760no,ESPERAR,esperar,26.0,0.0,1.5,0.0,0.0,0.0,0.0
T748920777450229760no,,???.,27.0,0.0,0.0,0.0,0.0,1.0,0.0
F140142041216_10154184709101217no,@TELCEL,@Telcel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_10154184709101217no,QUISIERA,quisiera,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_10154184709101217no,SABER,saber,2.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_10154184709101217no,A,a,3.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_10154184709101217no,DÓNDE,dónde,4.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_10154184709101217no,PODER,poder,5.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_10154184709101217no,REPORTAR,reportar,6.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_10154184709101217no,A,a,7.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_10154184709101217no,UNA,una,8.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_10154184709101217no,SRITA,Srita,9.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_10154184709101217no,QUE,que,10.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_10154184709101217no,ME,me,11.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_10154184709101217no,DIO,dio,12.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_10154184709101217no,PÉSIMO,pésimo,13.0,-0.8,0.0,0.0,0.0,0.0,-0.8
F140142041216_10154184709101217no,TRATO,trato,14.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_10154184709101217no,EN,en,15.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_10154184709101217no,TELCEL,Telcel,16.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_10154184709101217no,PERISUR,Perisur.,17.0,0.0,0.0,0.0,0.0,1.0,0.0
T748920220627005442no,@RICARDO_VGV,@ricardo_vgv,0.0,0.0,0.0,0.0,2.0,0.0,0.0
T748920220627005442no,@DEPREDADOR_EXTE,@Depredador_Exte,1.0,0.0,0.0,0.0,2.0,0.0,0.0
T748920220627005442no,@LIVERPOOLMEXICO,@liverpoolmexico,2.0,0.0,0.0,0.0,2.0,0.0,0.0
T748920220627005442no,QUE,que,3.0,0.0,0.0,0.0,2.0,0.0,0.0
T748920220627005442no,ASCO,asco..!!,4.0,-0.5,0.0,0.0,2.0,1.0,-1.0
T748920148308860928no,CHECA,¡Checa,0.0,0.0,0.0,0.0,0.0,1.0,0.0
T748920148308860928no,TODAS,todas,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920148308860928no,LAS,las,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920148308860928no,PROMOCIONES,promociones,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920148308860928no,DE,de,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920148308860928no,GALERÍAS,Galerías,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920148308860928no,QUERÉTARO,Querétaro,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T748920148308860928no,Y,y,7.0,0.0,0.0,0.0,2.0,1.0,0.0
T748920148308860928no,NO,no,8.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748920148308860928no,PIERDAS,pierdas,9.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748920148308860928no,LA,la,10.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748920148308860928no,OPORTUNIDAD,oportunidad,11.0,0.5,0.0,-1.0,2.0,0.0,-1.0
T748920148308860928no,DE,de,12.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748920148308860928no,LLEVARTE,llevarte,13.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748920148308860928no,LO,lo,14.0,0.0,0.0,-1.0,2.0,0.0,0.0
T748920148308860928no,MEJOR,mejor,15.0,0.0,1.75,-1.0,2.0,0.0,0.0
T748920148308860928no,ESTA,esta,16.0,0.0,1.75,-1.0,2.0,0.0,0.0
T748920148308860928no,TEMPORADA,temporada!,17.0,0.0,1.75,-1.0,2.0,0.0,0.0
T748920148308860928no,#PROMOSGALERÍAS,#PromosGalerías.,18.0,0.0,0.0,-1.0,0.0,1.0,0.0
F10154184643476217_10154184704936217no,RT,RT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184704936217no,@MOR_EN_LUCHA:,@Mor_en_lucha:,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184704936217no,POR,Por,2.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184704936217no,ROBO,robo,3.0,-1.0,0.0,0.0,0.0,0.0,-1.0
F10154184643476217_10154184704936217no,CAMIONETA,camioneta,4.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184704936217no,JOURNEY,JOURNEY,5.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184704936217no,ROJA,roja,6.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184704936217no,EN,en,7.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184704936217no,GALERIAS,Galerias,8.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184704936217no,#CUERNAVACA,#Cuernavaca,9.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184704936217no,A,a,10.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184704936217no,MANO,mano,11.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184704936217no,ARMADA,armada,12.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184704936217no,DAN,dan,13.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184704936217no,ALCANCE,alcance,14.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184704936217no,Y,y,15.0,0.0,0.0,0.0,0.0,1.0,0.0
F10154184643476217_10154184704936217no,CIERRE,cierre.,16.0,0.0,0.0,0.0,0.0,1.0,0.0
F10154184643476217_10154184704936217no,DETIENEN,Detienen,17.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184704936217no,A,a,18.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184704936217no,RESPONSABLES,responsables.,19.0,0.0,0.0,0.0,0.0,1.0,0.0
F10154184643476217_10154184704936217no,HTTP…,http…,20.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,RT,RT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,@GACORREAGOMEZ:,@GACORREAGOMEZ:,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,POLICÍA,Policía,2.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,MANDO,Mando,3.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,ÚNICO,Único,4.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,DETIENE,detiene,5.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,ESTA,esta,6.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,MAÑANA,mañana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,A,a,8.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,ASALTANTE,asaltante,9.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,A,a,10.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,MANO,mano,11.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,ARMADA,armada,12.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,ROBO,robo,13.0,-1.0,0.0,0.0,0.0,0.0,-1.0
F1173418169375555_1173928569324515no,CAMIONETA,camioneta,14.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,DE,de,15.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,LUJO,lujo,16.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,TIPO,tipo,17.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,JOURNEY,Journey,18.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,EN,en,19.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,INMEDIACIONES,inmediaciones,20.0,0.0,0.0,0.0,0.0,0.0,0.0
F1173418169375555_1173928569324515no,G…,G…,21.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184698966217no,POLICÍA,Policía,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184698966217no,MANDO,Mando,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184698966217no,ÚNICO,Único,2.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184698966217no,DETIENE,detiene,3.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154184643476217_10154184698966217no,ESTA,esta,4.0,0.0,0.0,0.0,0.0,0.0,0.0
